list-idl-m,4,16,1,192,901061,4693
list-idl-m,4,32,1,384,3207076,8351
list-idl-m,8,1,1,24,342343,14264
list-idl-m,8,2,1,48,357675,7451
list-idl-m,8,4,1,96,280978,2926
list-idl-m,8,8,1,192,798268,4157
list-idl-m,8,16,1,384,3266608,8506
list-idl-m,8,32,1,768,11070003,14414
list-idl-m,12,1,1,36,426485,11846
list-idl-m,12,2,1,72,415096,5765
list-idl-m,12,4,1,144,569328,3953
list-idl-m,12,8,1,288,1773482,6157
list-idl-m,12,16,1,576,5866825,10185
list-idl-m,12,32,1,1152,25013260,21712
list-i-s,2,1,1,6,123572,20595
list-i-s,2,2,1,12,105082,8756
list-i-s,2,4,1,24,86483,3603
list-i-s,2,8,1,48,112306,2339
list-i-s,2,16,1,96,124655,1298
list-i-s,2,32,1,192,156880,817
list-i-s,4,1,1,12,108266,9022
list-i-s,4,2,1,24,125364,5223
list-i-s,4,4,1,48,143515,2989
list-i-s,4,8,1,96,134409,1400
list-i-s,4,16,1,192,165189,860
list-i-s,4,32,1,384,337208,878
list-i-s,8,1,1,24,259430,10809
list-i-s,8,2,1,48,250697,5222
list-i-s,8,4,1,96,245982,2562
list-i-s,8,8,1,192,293849,1530
list-i-s,8,16,1,384,400760,1043
list-i-s,8,32,1,768,765614,996
list-i-s,12,1,1,36,381584,10599
list-i-s,12,2,1,72,335065,4653
list-i-s,12,4,1,144,361448,2510
list-i-s,12,8,1,288,362628,1259
list-i-s,12,16,1,576,816537,1417
list-i-s,12,32,1,1152,1640561,1424
list-l-s,2,1,1,6,96515,16085
list-l-s,2,2,1,12,113858,9488
list-l-s,2,4,1,24,111227,4634
list-l-s,2,8,1,48,137907,2873
list-l-s,2,16,1,96,221335,2305
list-l-s,2,32,1,192,1093025,5692
list-l-s,4,1,1,12,161584,13465
list-l-s,4,2,1,24,207853,8660
list-l-s,4,4,1,48,208441,4342
list-l-s,4,8,1,96,245205,2554
list-l-s,4,16,1,192,717362,3736
list-l-s,4,32,1,384,3263118,8497
list-l-s,8,1,1,24,351514,14646
list-l-s,8,2,1,48,352000,7333
list-l-s,8,4,1,96,252222,2627
list-l-s,8,8,1,192,516203,2688
list-l-s,8,16,1,384,2470674,6434
list-l-s,8,32,1,768,8958143,11664
list-l-s,12,1,1,36,438221,12172
list-l-s,12,2,1,72,432384,6005
list-l-s,12,4,1,144,411877,2860
list-l-s,12,8,1,288,1056749,3669
list-l-s,12,16,1,576,5064311,8792
list-l-s,12,32,1,1152,18831354,16346
list-d-s,2,1,1,6,125565,20927
list-d-s,2,2,1,12,132902,11075
list-d-s,2,4,1,24,117398,4891
list-d-s,2,8,1,48,115923,2415
list-d-s,2,16,1,96,106174,1105
list-d-s,2,32,1,192,205142,1068
list-d-s,4,1,1,12,151656,12638
list-d-s,4,2,1,24,157951,6581
list-d-s,4,4,1,48,161603,3366
list-d-s,4,8,1,96,190567,1985
list-d-s,4,16,1,192,202311,1053
list-d-s,4,32,1,384,263812,687
list-d-s,8,1,1,24,266497,11104
list-d-s,8,2,1,48,261249,5442
list-d-s,8,4,1,96,297134,3095
list-d-s,8,8,1,192,305668,1592
list-d-s,8,16,1,384,346758,903
list-d-s,8,32,1,768,676904,881
list-d-s,12,1,1,36,399274,11090
list-d-s,12,2,1,72,466139,6474
list-d-s,12,4,1,144,435908,3027
list-d-s,12,8,1,288,465683,1616
list-d-s,12,16,1,576,430457,747
list-d-s,12,32,1,1152,1316687,1142
list-il-s,2,1,1,6,107631,17938
list-il-s,2,2,1,12,95374,7947
list-il-s,2,4,1,24,88123,3671
list-il-s,2,8,1,48,203195,4233
list-il-s,2,16,1,96,260529,2713
list-il-s,2,32,1,192,1049982,5468
list-il-s,4,1,1,12,224090,18674
list-il-s,4,2,1,24,174102,7254
list-il-s,4,4,1,48,148081,3085
list-il-s,4,8,1,96,220087,2292
list-il-s,4,16,1,192,1144493,5960
list-il-s,4,32,1,384,2428817,6325
list-il-s,8,1,1,24,282154,11756
list-il-s,8,2,1,48,271824,5663
list-il-s,8,4,1,96,280455,2921
list-il-s,8,8,1,192,494275,2574
list-il-s,8,16,1,384,2245551,5847
list-il-s,8,32,1,768,11648938,15167
list-il-s,12,1,1,36,397388,11038
list-il-s,12,2,1,72,380361,5282
list-il-s,12,4,1,144,444163,3084
list-il-s,12,8,1,288,1288693,4474
list-il-s,12,16,1,576,5190973,9012
list-il-s,12,32,1,1152,21472674,18639
list-dl-s,2,1,1,6,101718,16953
list-dl-s,2,2,1,12,176238,14686
list-dl-s,2,4,1,24,117880,4911
list-dl-s,2,8,1,48,140107,2918
list-dl-s,2,16,1,96,258224,2689
list-dl-s,2,32,1,192,985948,5135
list-dl-s,4,1,1,12,118816,9901
list-dl-s,4,2,1,24,147084,6128
list-dl-s,4,4,1,48,205643,4284
